      #Energy        TDOS
      -9.90888       0.00000
      -9.90188       0.00000
      -9.89588       0.00000
      -9.88888       0.00000
      -9.88188       0.00000
      -9.87488       0.00000
      -9.86888       0.00000
      -9.86188       0.00000
      -9.85488       0.00000
      -9.84888       0.00000
      -9.84188       0.00000
      -9.83488       0.00000
      -9.82788       0.00000
      -9.82188       0.00000
      -9.81488       0.00000
      -9.80788       0.00000
      -9.80188       0.00000
      -9.79488       0.00000
      -9.78788       0.00000
      -9.78188       0.00000
      -9.77488       0.00000
      -9.76788       0.00000
      -9.76088       0.00000
      -9.75488       0.00000
      -9.74788       0.00000
      -9.74088       0.00000
      -9.73488       0.00000
      -9.72788       0.00000
      -9.72088       0.00000
      -9.71388       0.00000
      -9.70788       0.00000
      -9.70088       0.00000
      -9.69388       0.00000
      -9.68788       0.00000
      -9.68088       0.00000
      -9.67388       0.00000
      -9.66688       0.00000
      -9.66088       0.00000
      -9.65388       0.00000
      -9.64688       0.00000
      -9.64088       0.00000
      -9.63388       0.00000
      -9.62688       0.00000
      -9.62088       0.00000
      -9.61388       0.00000
      -9.60688       0.00000
      -9.59988       0.00000
      -9.59388       0.00000
      -9.58688       0.00000
      -9.57988       0.00000
      -9.57388       0.00000
      -9.56688       0.00000
      -9.55988       0.00000
      -9.55288       0.00000
      -9.54688       0.00000
      -9.53988       0.00000
      -9.53288       0.00000
      -9.52688       0.00000
      -9.51988       0.00000
      -9.51288       0.00000
      -9.50588       0.00000
      -9.49988       0.00000
      -9.49288       0.00000
      -9.48588       0.00000
      -9.47988       0.00000
      -9.47288       0.00000
      -9.46588       0.00000
      -9.45988       0.00000
      -9.45288       0.00000
      -9.44588       0.00000
      -9.43888       0.00000
      -9.43288       0.00000
      -9.42588       0.00000
      -9.41888       0.00000
      -9.41288       0.00000
      -9.40588       0.00000
      -9.39888       0.00000
      -9.39188       0.00000
      -9.38588       0.00000
      -9.37888       0.00000
      -9.37188       0.00000
      -9.36588       0.00000
      -9.35888       0.00000
      -9.35188       0.00000
      -9.34488       0.00000
      -9.33888       0.00000
      -9.33188       0.00000
      -9.32488       0.00000
      -9.31888       0.00000
      -9.31188       0.00000
      -9.30488       0.00000
      -9.29788       0.00000
      -9.29188       0.00000
      -9.28488       0.00000
      -9.27788       0.00000
      -9.27188       0.00000
      -9.26488       0.00000
      -9.25788       0.00000
      -9.25188       0.00000
      -9.24488       0.00000
      -9.23788       0.00000
      -9.23088       0.00000
      -9.22488       0.00000
      -9.21788       0.00000
      -9.21088       0.00000
      -9.20488       0.00000
      -9.19788       0.00000
      -9.19088       0.00000
      -9.18388       0.00000
      -9.17788       0.00000
      -9.17088       0.00000
      -9.16388       0.00000
      -9.15788       0.00000
      -9.15088       0.00000
      -9.14388       0.00000
      -9.13688       0.00000
      -9.13088       0.00000
      -9.12388       0.00000
      -9.11688       0.00000
      -9.11088       0.00000
      -9.10388       0.00000
      -9.09688       0.00000
      -9.09088       0.00000
      -9.08388       0.00000
      -9.07688       0.00000
      -9.06988       0.00000
      -9.06388       0.00000
      -9.05688       0.00000
      -9.04988       0.00000
      -9.04388       0.00000
      -9.03688       0.00000
      -9.02988       0.00000
      -9.02288       0.00000
      -9.01688       0.00000
      -9.00988       0.00000
      -9.00288       0.00000
