      #Energy        TDOS
      -7.44964       0.03926
      -7.44164       0.05615
      -7.43364       0.07657
      -7.42664       0.09953
      -7.41864       0.12330
      -7.41064       0.14570
      -7.40264       0.16410
      -7.39564       0.17620
      -7.38764       0.18040
      -7.37964       0.17620
      -7.37164       0.16430
      -7.36464       0.14670
      -7.35664       0.12610
      -7.34864       0.10570
      -7.34064       0.08881
      -7.33364       0.07836
      -7.32564       0.07715
      -7.31764       0.08760
      -7.30964       0.11180
      -7.30264       0.15170
      -7.29464       0.20870
      -7.28664       0.28370
      -7.27864       0.37680
      -7.27164       0.48700
      -7.26364       0.61220
      -7.25564       0.74860
      -7.24764       0.89100
      -7.24064       1.03300
      -7.23264       1.16800
      -7.22464       1.28900
      -7.21664       1.39200
      -7.20964       1.47800
      -7.20164       1.55200
      -7.19364       1.62300
      -7.18564       1.70000
      -7.17864       1.79500
      -7.17064       1.91000
      -7.16264       2.04300
      -7.15464       2.18200
      -7.14764       2.31300
      -7.13964       2.41900
      -7.13164       2.49300
      -7.12364       2.53400
      -7.11664       2.55600
      -7.10864       2.58300
      -7.10064       2.64200
      -7.09264       2.76400
      -7.08564       2.97100
      -7.07764       3.28200
      -7.06964       3.70400
      -7.06164       4.24100
      -7.05464       4.89100
      -7.04664       5.64900
      -7.03864       6.51100
      -7.03064       7.46600
      -7.02364       8.50300
      -7.01564       9.60800
      -7.00764      10.77000
      -6.99964      11.98000
      -6.99264      13.25000
      -6.98464      14.59000
      -6.97664      16.03000
      -6.96864      17.59000
      -6.96164      19.27000
      -6.95364      21.06000
      -6.94564      22.93000
      -6.93764      24.80000
      -6.93064      26.57000
      -6.92264      28.14000
      -6.91464      29.42000
      -6.90664      30.32000
      -6.89964      30.81000
      -6.89164      30.87000
      -6.88364      30.52000
      -6.87564      29.81000
      -6.86864      28.79000
      -6.86064      27.53000
      -6.85264      26.11000
      -6.84464      24.62000
      -6.83764      23.11000
      -6.82964      21.68000
      -6.82164      20.38000
      -6.81364      19.25000
      -6.80664      18.33000
      -6.79864      17.64000
      -6.79064      17.20000
      -6.78264      17.02000
      -6.77564      17.10000
      -6.76764      17.47000
      -6.75964      18.12000
      -6.75164      19.08000
      -6.74464      20.34000
      -6.73664      21.91000
      -6.72864      23.78000
      -6.72064      25.96000
      -6.71364      28.40000
